entrezID	mappingID
25938	387979
253959	387984
729646	387991
97	387998
3494	388025
3497	388026
100132979	388080
390561	388085
283768	388094
729073	388116
123745	388117
283688	388144
254948	388147
648809	388159
654500	388177
388210	-
728888	388221
729602	388225
10595	388226
613037	388231
55911	388232
728741	388237
440375	388271
643911	388279
79190	388280
54768	388287
100132062	388312
23108	388321
729321	388348
728882	388358
414059	388368
84218	388374
644397	388395
101928122	388414
55036	388424
9560	388440
9229	388458
79822	388462
646000	388463
23217	388494
653657	388498
401904	388513
353088	388522
399473	388538
729440	388554
3805	388562
85452	388583
55672	388597
23334	388625
23358	388634
163782	388637
729708	388642
100131161	388654
100996702	388666
388692	388690
100271374	388720
7399	388737
643136	388739
83858	388767
55061	388774
100132406	388776
128653	388781
728283	388785
79716	388802
5478	388817
728556	388822
63977	388827
25966	388828
646851	388900
758	388908
54221	388921
727919	388928
729723	388934
151056	388937
22848	388957
400966	388974
729859	388975
729171	389002
653192	389004
57730	389008
731220	389012
727851	389020
375287	389054
1423	389074
389102	-
10777	389105
389161	389163
93556	389174
10144	389211
441046	389229
54798	389235
79925	389282
648000	389305
728979	389308
831	389311
2908	389335
648791	389364
647024	389389
375513	389401
441155	389407
100996634	389422
352999	389429
100130967	389440
100129603	389457
100131017	389461
10320	389490
728524	389517
729438	389523
728524	389526
5166	389533
392752	389536
401409	389563
100128553	389592
389607	-
441317	389613
441328	389619
5820	389686
83481	389697
81704	389701
286319	389708
51754	389718
441400	389721
728577	389722
728577	389725
728577	389734
653458	389748
653394	389753
220869	389760
27158	389822
6837	389824
100132288	389830
100132288	389833
728833	389835
375790	389836
729148	389850
729201	389853
2574	389855
158586	389862
100131755	389878
643888	389881
645188	389897
643015	389900
1260	389902
114758	389929
6551	389963
441584	390032
644436	390207
601	390277
100129645	390281
643739	390286
387869	390343
100133284	390387
100505502	390414
441670	390428
338017	390470
9995	390510
728388	390558
644153	390562
2228	390580
729344	390582
283807	390593
554175	390604
197342	390668
326343	390733
727857	390754
653645	390805
2750	390859
69	390861
100129800	390919
100287898	390988
155184	390995
645425	391001
729662	391008
353238	391011
729955	391023
441911	391118
7399	391164
441931	391187
100287898	391205
127295	391209
85508	391226
64900	391248
1002	391260
651258	391333
729769	391357
100288283	391364
100129982	391371
643905	391495
728369	391619
728369	391620
728369	391621
728369	391623
728369	391624
728369	391625
391622	391628
644042	391725
100270950	391774
728780	391797
100288772	391810
100270948	391847
54492	391849
729522	391856
401265	391932
100271213	392005
100271199	392030
401393	392082
729659	392086
286016	392096
441308	392167
645836	392189
377630	392198
646433	392202
646463	392239
80223	392278
360001	392290
728747	392331
256158	392395
6465	392481
378008	392593
378009	392594
26173	392616
3955	392618
80727	392619
100129603	392621
389458	392622
654231	392625
340267	392630
340268	392631
389465	392635
401316	392647
84182	392651
340286	392661
64005	392665
55915	392673
100101268	392730
100101267	392733
402562	392744
7586	392756
255374	392757
389541	392758
81628	392760
140453	392765
222255	392774
22798	392775
50640	392776
154907	392777
389549	392779
442721	392780
154872	392782
407835	392788
647030	392793
389558	392794
401409	392798
23608	392799
55503	392832
2146	392834
84626	392836
653857	392838
155100	392846
389602	392848
253933	392863
646161	392869
340274	392871
100271213	392873
222052	392895
647145	392896
392027	392900
442326	392936
54103	392943
346562	392946
401393	392965
729659	392969
136157	392982
286016	392986
402694	392995
392106	393006
392132	393036
392133	393037
346524	393044
135946	393045
392138	393047
135942	393050
135941	393051
392140	393052
202861	393053
135935	393058
402715	393060
392145	393062
257202	394215
100287272	394216
222696	394218
646520	394219
375298	394232
253769	394233
100419609	394253
651302	394257
100996634	394258
401247	394259
728929	394260
547	394262
151325	394264
120892	399472
353511	399491
84176	399492
391045	399493
144195	399494
150554	399497
646463	399498
253986	399499
4745	399513
346562	399515
138715	399524
340501	399550
728638	399551
100509857	399552
100421350	399553
342732	399554
399511	399557
23254	399563
170370	399567
9534	399655
388275	399657
392256	399659
643898	399667
100422496	399695
404217	399696
613212	399698
390790	399699
399687	399700
9659	399701
54906	399712
414194	399747
728374	399749
414224	399753
728608	399754
399761	399758
729262	399788
255022	399807
503542	399831
642262	399841
100874012	399875
29099	399879
100130348	399904
642425	399936
100507431	399978
101929637	399980
100292680	399983
100287314	400019
728698	400039
100124700	400041
100287569	400077
196385	400082
196385	400083
220112	400135
101928841	400169
645086	400210
100129075	400214
642311	400299
729786	400304
140691	400368
399697	400369
283807	400380
390660	400419
80154	400423
400454	-
729652	400492
728276	400505
100652781	400509
55911	400514
643802	400537
400539	-
100289580	400556
172	400563
100289255	400573
27185	400574
100533789	400593
100533789	400594
414059	400595
768206	400621
414059	400631
339290	400642
101927980	400649
54877	400653
25759	400665
51710	400677
644050	400687
57677	400689
728485	400690
374900	400691
22835	400693
100289650	400704
51157	400719
730051	400721
80045	400734
400756	-
400759	400760
729970	400764
400768	-
171423	400780
2312	400786
574036	400802
375057	400809
6277	400825
100287792	400844
128602	400848
9885	400850
728056	400855
100506334	400863
8563	400922
8897	400924
400221	400942
85474	400962
344148	401013
728066	401015
645805	401029
2043	401031
84289	401047
100288428	401050
401052	-
7068	401059
646450	401064
100287879	401070
100130758	401095
401098	-
23216	401125
54848	401147
54532	401151
8293	401192
441081	401196
285600	401202
729522	401224
9856	401239
101929163	401252
442213	401263
221264	401271
645967	401279
401281	105378085
100289495	401284
401286	401293
389458	401298
100287551	401308
1197	401313
9586	401317
646762	401319
387129	401323
647047	401329
100287704	401351
100287834	401354
441250	401369
7979	401388
647034	401404
23145	401430
401437	100286906
9920	401444
100288527	401467
401480	105375790
9831	401483
100506710	401504
401509	401511
101928906	401522
645345	401531
100129066	401539
652972	401547
100128385	401549
401550	105376261
728489	401560
6836	401567
169436	401568
127003	401570
286464	401583
100129860	401590
474343	401591
55999	401610
728493	401611
653440	401624
441584	401660
401676	-
646113	401778
100132100	401810
728770	401814
645693	401816
654170	401876
147081	401884
401940	-
100506747	401980
100130331	401987
441932	401989
54021	402026
26644	402138
730129	402148
730211	402153
348926	402162
391627	402164
728369	402165
728369	402166
728369	402167
728369	402168
728369	402169
728369	402170
642496	402178
100420190	402198
100288510	402217
100270839	402219
645357	402244
647102	402257
402269	-
402679	402289
642355	402301
645402	402328
646480	402343
646581	402357
3474	402358
100288842	402377
2229	402397
401296	402448
389458	402450
401303	402455
654231	402456
641922	402457
100287551	402461
9586	402472
646762	402474
401320	402475
401321	402476
401324	402480
647047	402486
401331	402490
2887	402495
643348	402505
100287704	402514
100287834	402517
441250	402540
401375	402546
100101267	402556
645324	402558
7979	402566
255374	402572
140453	402576
548644	402579
154907	402586
401397	402587
26062	402588
154872	402589
401399	402591
80853	402600
401409	402601
100128553	402619
23145	402621
155100	402629
402246	402636
402249	402639
647102	402648
402287	402677
130075	402698
135924	402707
346517	402708
135948	402710
346525	402711
402317	402712
346528	402713
135935	402714
90576	403113
390652	403217
402317	403218
392194	403220
402333	403221
389626	403222
402240	403233
127623	403237
343563	403240
391195	403242
127068	403243
390116	403246
390117	403249
119749	403258
256190	403261
81399	403262
390041	403267
390043	403268
390044	403269
390040	403270
390320	403279
283365	403280
390327	403286
390324	403287
254783	403290
390323	403291
390326	403292
390322	403293
283491	403298
100128119	404023
100130756	404025
729392	404027
643664	404029
728558	404033
10518	404086
153562	404087
171017	404213
389852	404214
100287880	404215
54738	404267
196446	404282
80317	404540
442205	404541
100129398	404667
157489	404668
400836	404669
728806	404670
6495	404673
778	404678
23534	404679
7804	404680
54862	404681
176	404712
11277	404721
29768	404723
387914	404758
10129	404759
28984	404760
121793	404761
55578	404762
51569	404763
387923	404764
729163	404765
100288964	404767
100130687	404768
728641	404769
387934	404786
83856	405752
123606	406224
2521	406232
79550	406873
100129669	406876
100128781	406877
644157	406878
644256	406879
400645	406880
387694	407974
136541	408203
389941	408250
54768	408258
125242	408261
439915	414129
645203	414145
143244	414146
646119	414147
646309	414148
645528	414150
124274	414151
414155	-
474354	414156
642394	414158
80201	414159
79817	414160
286310	414161
253725	414162
387680	414163
387680	414164
653450	414165
26095	414166
26095	414167
653045	414168
644890	414170
282973	414171
643161	414172
439996	414173
729262	414174
728130	414176
283008	414177
441457	414178
54754	414179
143162	414180
653308	414181
119016	414182
143241	414183
728608	414184
653234	414185
642517	414186
119016	414187
653268	414188
729092	414190
84332	414191
653567	414192
653567	414193
728005	414195
1517	414198
100132929	414202
644054	414203
100133093	414206
414155	414207
414213	414209
642413	414210
1517	414211
644496	414214
399761	414215
642826	414216
729096	414218
399761	414219
642826	414220
100133265	414221
653234	414222
653259	414223
645161	414225
728658	414226
644511	414227
10539	414229
439992	414231
387644	414232
119437	414233
399818	414234
90120	414237
347265	414238
100129622	414239
729402	414240
101929590	414242
2749	414244
100507102	414247
642592	414249
266971	414250
399726	414251
728489	414252
255220	414253
119358	414255
653162	414256
390010	414257
54777	414258
54777	414259
100289619	414261
283014	414262
142827	414263
387707	414264
387707	414265
401647	414266
401647	414267
387712	414268
84251	414278
100129385	414302
100128459	414303
729012	414304
653145	414305
728113	414306
653226	414307
4360	414308
653509	414309
643418	414311
728234	414313
55667	414314
414328	414315
401505	414317
286223	414320
389816	414321
402220	414323
84247	414352
219995	414353
84689	414354
285973	414731
100420752	414747
153932	414748
414766	414761
115708	414769
122618	414770
200933	414772
352961	414773
100131302	414887
100132537	414888
10419	415048
653308	431703
26353	431713
492307	431778
66004	432355
728798	432365
728603	432366
721	432395
153770	432404
220979	439912
283080	439913
100996455	439914
57609	439917
253128	439918
283970	439920
284034	439922
4077	439923
284440	439924
3811	439925
5362	439926
55672	439928
5465	439932
728175	439935
154089	439937
285973	439939
100996279	439943
347442	439944
340811	439947
439951	107984208
100129482	439958
728643	439963
653450	439973
8505	439974
653268	439975
387680	439977
221037	439979
729092	439983
283008	439989
728130	439995
729020	440001
55844	440009
54777	440011
54777	440012
100288801	440015
440013	440016
4586	440020
100132464	440022
283194	440042
440044	440045
728957	440053
120114	440062
84766	440074
653247	440083
5761	440085
729222	440091
91298	440106
121551	440109
101060200	440122
284232	440124
440137	-
220115	440140
23250	440150
503639	440157
2100	440183
8650	440187
79446	440198
55384	440199
64150	440202
400322	440231
440243	440233
8918	440235
100132565	440244
440248	440249
653720	440252
100288637	440261
100652857	440268
283731	440287
100128285	440290
440297	-
100132565	440321
650655	440331
653650	440332
440337	-
729993	440338
283970	440349
28305	440361
100289574	440362
647208	440367
100287372	440369
283927	440388
22861	440398
729321	440408
100996259	440411
125115	440436
7706	440448
645638	440449
84669	440453
374819	440457
80022	440463
100287226	440517
653492	440535
729999	440544
653619	440566
84809	440571
284656	440580
7813	440593
2210	440607
653464	440608
9659	440671
100132406	440673
149013	440675
644861	440678
729182	440681
1818	440684
2630	440693
3322	440696
375056	440718
2497	440727
100271066	440733
55127	440735
55127	440736
80772	440743
219293	440744
23380	440748
128506	440764
101927559	440766
10357	440769
728556	440779
100130418	440787
150185	440791
2679	440796
84222	440798
2679	440802
646074	440821
550631	440824
1568	440832
345	440838
729475	440849
400952	440861
90423	440862
729857	440872
285190	440893
445582	440906
100132708	440908
129446	440924
100129028	440927
648343	440929
729770	440933
442075	440945
23122	440948
7813	440953
170960	441003
402160	441005
727821	441011
26952	441021
22902	441022
91351	441049
202181	441118
285679	441120
94026	441135
346157	441136
3139	441140
100131814	441171
441179	441182
84629	441193
100287551	441198
9771	441201
100129460	441210
84820	441219
641977	441220
643253	441244
728524	441252
100101267	441253
728524	441257
643909	441258
27445	441266
728377	441296
157697	441310
441323	441325
100132396	441330
728938	441338
100132103	441342
55824	441357
2503	441358
653042	441360
441361	107986879
441362	441363
101929709	441366
286101	441383
2504	441387
100506422	441390
643827	441402
100132948	441419
729171	441424
100132948	441437
100132938	441438
100133121	441439
10819	441453
256158	441471
645864	441482
729188	441486
4128	441491
441493	-
645656	441506
441519	441520
2501	441527
389906	441528
84061	441530
252946	441535
100507050	441617
283463	441636
641455	441668
100132031	441717
100132204	441718
644153	441719
196968	441735
729480	441743
23274	441746
729978	441748
6466	441796
100131439	441800
728481	441866
391002	441875
149069	441881
647135	441903
100505852	441955
441956	-
646915	442049
5361	442088
2499	442090
53409	442107
55714	442118
30820	442143
100128762	442147
730180	442223
346007	442228
442659	442287
442660	442288
442661	442289
442668	442295
100288083	442299
442673	442300
442709	442332
442712	442335
442713	442336
442720	442342
442723	442344
442727	442347
642627	442351
474345	442364
346708	442381
643228	442393
727957	442401
644924	442453
401634	442487
285973	442490
441191	442500
645700	442501
84629	442502
441194	442504
100287551	442509
392636	442510
729920	442511
389473	442516
441204	442519
6976	442535
389493	442546
441234	442554
441239	442561
643180	442563
441242	442564
643253	442566
5382	442573
441250	442576
728524	442580
100101267	442581
728524	442587
643909	442588
441261	442591
57154	442601
441272	442604
402573	442605
401393	442606
548644	442607
441273	442608
100310812	442609
402483	442617
729992	442621
441282	442622
441294	442640
441295	442641
285872	442650
5575	442653
442291	442663
442292	442664
6974	442670
442304	442677
100271199	442682
100419780	442695
54103	442706
442334	442711
442338	442715
442744	-
2636	442747
283080	442749
220979	442751
439915	442752
100996455	442753
253128	442755
1663	442756
5756	442757
57609	442758
439916	442759
400126	442760
284034	442761
439921	442762
440514	442763
284440	442764
984	442766
6006	442767
439927	442768
5362	442769
25909	442770
439931	442772
5465	442773
439933	442774
439934	442776
643854	442780
154089	442781
285973	442783
439941	442785
389762	442786
10084	442787
7404	442789
9203	442790
927	442791
347442	442792
139081	442793
6653	442871
780779	442886
100131451	442888
1280	444981
4001	445266
727789	445273
402149	445342
3042	445449
653510	445572
442862	445574
203286	445575
389792	445576
54875	445578
85388	445579
23784	445581
54539	446098
374286	446204
646086	446205
100128431	446206
100288580	446208
392225	448836
100287085	448837
8847	448961
338396	448993
266656	448994
333932	449003
9217	449014
286676	449482
107	449484
724067	449490
89839	449618
8997	450091
9997	450094
400709	474173
127665	474184
100505890	474358
81790	474386
653677	492273
23352	492293
402183	492294
3481	492304
646000	492318
100418887	493620
642319	493621
338879	493622
340192	493814
100379623	493819
100419608	493820
100129782	493822
123624	493823
387328	493826
389160	493827
391712	493828
642569	493855
440163	493902
144245	493903
65996	494024
1302	494120
201501	494471
23636	494498
22888	494512
644444	494515
425054	494516
729391	494517
407738	494552
151647	494553
619519	494554
100128132	494556
139604	497045
441238	497046
645864	497047
729732	497257
51280	497260
100652781	497261
440352	497262
79621	497264
8622	497656
1674	497658
259197	497659
6935	497660
387103	503503
643007	503615
100289462	503616
729484	503617
254948	503619
6583	503842
648630	504176
440153	504177
648630	504178
440159	504179
1667	504182
442101	504183
391211	504184
100289124	504188
90522	541469
55308	544314
100419416	548315
80821	548316
349334	548319
100132948	548320
100132948	548321
100506205	548322
100133121	548323
100129250	548324
1756	548327
728115	548328
342538	548329
286495	548330
84832	548331
100506898	548332
345651	548634
440915	548635
84779	548636
132430	548638
284167	548639
282808	548640
283345	548641
84076	548642
285429	548643
2583	550623
101926947	552852
9884	552854
114659	552855
132671	552857
138009	552858
100133172	552864
100128890	552865
100132923	552866
84330	552869
127550	553108
344760	553110
27239	553113
390598	553114
200916	553116
100129793	553119
646202	553120
643136	553123
115509	553125
100422737	553137
79167	553167
100129271	553168
1200	553982
59341	553988
554045	100288711
441531	554205
442523	554208
51102	554211
352962	554223
100133091	554248
653820	554280
100131801	554363
10939	573970
100421588	574012
341511	574014
134430	574015
1174	574017
134008	574018
359802	574019
359753	574020
359754	574021
359803	574022
342776	574023
347705	574024
347706	574025
347704	574026
347702	574027
347707	574035
100130935	574089
137964	574440
349152	574534
442523	574535
729767	594833
728798	594834
728603	594835
79955	606523
96459	606524
171222	606550
100037280	606552
51473	606719
116123	606734
222662	613035
220074	613203
100129086	613252
538	613259
8241	613260
646625	619188
647033	619213
389424	619214
646083	619215
170302	619216
728458	619335
729073	619340
9228	619343
100133314	619347
642475	619348
203076	619350
100418751	619392
646721	619395
200879	619396
8565	619400
390594	619401
121512	619403
645651	619413
441323	619414
441326	619415
728430	619416
347028	619417
645558	619419
645572	619420
441332	619421
642658	619422
441314	619424
728746	619425
90342	619428
653333	619429
647319	619430
389630	619432
728753	619433
2055	619435
100129237	619442
100130448	619444
646753	619446
100462813	619447
137107	619451
100133234	619453
652964	619454
100288307	619456
100288659	619458
728599	619459
100419074	619460
391592	619461
643831	619462
51236	619466
7048	619481
10999	619482
64802	619483
100124516	619491
2065	619500
124583	619513
26504	619531
10436	619532
81031	619533
3769	619535
2312	619541
9429	619542
3708	619543
5605	619546
641977	619551
85455	641314
100288615	641317
554224	641370
100288892	641374
554224	641377
100129654	641383
10210	641432
391524	641468
100506084	641522
390581	641557
56898	641558
728841	641559
653149	641584
644861	641585
284565	641586
401967	641587
441908	641588
100288142	641590
650808	641615
644223	641617
122589	641618
728953	641619
643955	641717
644000	641719
644017	641720
646476	641727
644159	641730
646531	641734
643253	641740
728927	641742
643353	641745
646614	641752
646620	641755
2970	641758
644667	641763
644794	641767
645979	641768
646787	641784
441261	641786
644236	641787
646837	641789
646873	641796
378805	641798
646483	641814
644150	641823
647030	641827
644972	641829
647034	641830
645680	641832
645862	641840
647081	641844
647087	641845
23089	641847
645973	641850
392100	641853
647123	641855
644907	641856
642355	641857
642627	641863
93432	641864
728377	641899
643308	641900
340260	641901
645357	641905
643641	641907
441191	641911
392862	641916
645249	641944
645272	641945
9771	641947
645373	641950
646588	641951
646762	641956
646913	641961
646942	641963
647102	641976
647145	641980
642663	641987
643336	641992
643784	642009
646192	642019
26695	642024
346171	642028
353013	642030
57666	642031
442204	642045
646192	642051
353013	642059
442206	642082
2508	642086
644128	642096
643542	642107
93432	642112
28874	642113
388076	642115
647121	642123
391470	642126
100289017	642128
643276	642129
642320	642137
646370	642143
642273	642145
100289141	642148
646672	642159
644451	642163
389293	642170
642345	642172
28318	642173
643582	642174
391768	642175
392862	642177
28617	642178
643976	642179
391769	642186
28606	642196
642259	642203
644907	642210
643783	642215
643307	642221
441662	642229
399942	642234
643300	642237
441155	642240
642389	642247
100132742	642250
3297	642255
647060	642265
245939	642293
650623	642300
647042	642325
728577	642373
55052	642393
100288203	642397
441662	642401
643827	642406
642441	-
100158258	642458
642517	642501
399939	642508
4586	642522
442416	642545
10772	642558
57553	642566
83481	642584
283463	642613
26165	642629
286144	642649
283463	642651
727956	642655
283463	642660
93432	642684
642691	-
255812	642749
100133165	642755
100996541	642780
5144	642781
221937	642782
100131347	642808
642826	642814
100132488	642881
91966	642889
101927174	642891
260335	642910
84278	642921
339483	642940
60682	642967
541578	642980
728226	643009
100271133	643022
100288038	643033
644063	643078
80006	643079
285220	643103
1841	643109
27187	643114
23757	643123
650866	643207
79813	643210
387071	643233
100131434	643293
100270983	643330
7190	643430
440253	643444
728344	643450
440253	643458
728310	643491
573971	643509
400156	643516
728553	643528
100422561	643534
81669	643556
2970	643558
728608	643564
1517	643587
57730	643591
100271386	643613
144535	643619
100287102	643635
728632	643657
22877	643672
285141	643684
647042	643696
100288203	643713
283507	643729
728638	643730
100133294	643735
100996465	643736
26353	643737
100418885	643745
642968	643750
100421515	643778
728577	643792
643797	-
390561	643805
643832	-
643198	643845
442416	643860
56001	643877
469	643894
55531	643923
6349	643930
414059	643947
353500	643948
3838	643995
1124	644086
79008	644122
8327	644141
388743	644151
728620	644210
100288615	644231
728927	644283
644076	644287
728936	644291
342184	644296
100127924	644301
83755	644308
619207	644345
127602	644364
619207	644365
81851	644376
81850	644385
127602	644389
83895	644392
83896	644398
83897	644406
100132417	644410
100271287	644467
595135	644508
1459	644544
401505	644560
654429	644564
285419	644624
644662	-
729238	644676
664618	644685
728841	644724
146713	644767
401136	644780
440896	644781
83643	644822
55057	644849
644873	644869
79800	644870
442454	644969
644218	644970
729396	645009
26749	645021
729422	645043
729431	645061
57492	645070
92270	645079
729442	645083
286464	645090
729447	645093
100270869	645097
57519	645106
440419	645110
57519	645111
401577	645119
100271278	645125
100288486	645128
729528	645199
402100	645231
199882	645262
100507055	645277
3324	645304
401237	645327
401237	645330
100287191	645347
389630	645353
101927181	645372
100289286	645385
645382	645399
22941	645416
100129692	645430
147172	645435
6426	645460
729218	645462
100506595	645490
442443	645518
729614	645580
5575	645590
128615	645605
284232	645614
284232	645626
101927546	645634
389616	645642
57061	645648
441191	645672
645688	645684
389765	645704
100533706	645705
441326	645709
100130892	645737
101928697	645739
645769	-
100507588	645781
79747	645793
440452	645822
283659	645838
169792	645849
124923	645851
169792	645856
4603	645895
729668	645901
196047	645902
100270917	645934
23089	645959
100507003	645971
645996	645988
440423	645992
4763	646021
146880	646022
146880	646026
646030	646037
400709	646039
100418883	646048
100533852	646053
554203	646056
28318	646057
401577	646154
401577	646162
100132596	646182
100271209	646187
125371	646200
170067	646212
730029	646217
440508	646239
256158	646254
145370	646279
26695	646317
378805	646329
399744	646434
399881	646447
646442	646448
646442	646449
339005	646456
339005	646461
9771	646468
100289158	646493
148818	646510
646513	105372990
1197	646524
654790	646539
22997	646543
100133037	646546
10180	646559
729973	646591
3119	646686
649186	646706
150527	646747
653483	646783
5262	646798
641790	646841
100271602	646842
100507135	646871
730076	646885
2285	646886
100505530	646888
7618	646895
100270897	646980
652991	647019
152078	647046
100422391	647055
764	647057
344423	647066
389727	647069
641842	647078
729317	647153
10301	647154
647201	647202
647215	647216
22848	647217
28309	647224
400960	647230
647264	647262
100874151	647283
642461	647337
645560	647340
646409	647342
643988	647347
392442	647354
642892	647361
642521	647365
440041	647366
100507055	647367
642538	647375
643255	647379
727879	647387
646626	647393
646273	647397
642489	647398
645938	647399
339453	647400
100288801	647404
80006	647409
654429	647417
641924	647423
642554	647433
442227	647442
642987	647447
401442	647453
100418883	647458
28904	647460
388795	647461
28912	647478
645974	647480
642791	647483
121727	647486
286042	647499
100132057	647500
646791	647504
342371	647505
645996	647508
390418	647511
342371	647512
643915	647514
645266	647516
645996	647517
286144	647518
644131	647523
647102	647530
283463	647533
285419	647543
126826	647545
645443	647547
391771	647552
643535	647554
283463	647556
100507003	647557
283463	647564
646583	647565
645683	647572
728553	647576
645687	647582
100288708	647588
554203	647596
642897	647599
642590	647608
391092	647609
644261	647613
644063	647615
646595	647619
642394	647628
644464	647643
100131347	647647
285220	647649
645853	647652
646080	647653
642819	647655
646531	647664
347097	647665
389787	647673
100287477	647678
401470	647682
392497	647688
645773	647690
644353	647692
646108	647700
344065	647701
391472	647702
728377	647707
643837	647710
390610	647715
400026	647720
645798	647722
644145	647724
643037	647725
646629	647726
645691	647727
646127	647731
645367	647733
642934	647734
390843	647736
646189	647737
342918	647744
642924	647749
284672	647752
643126	647755
100422561	647756
222052	647757
645931	647758
286495	647768
339970	647770
642890	647771
646853	647772
729992	647777
645841	647787
643308	647791
642280	647793
6638	647795
389043	647796
100130892	647801
401777	647804
392387	647813
390245	647816
644041	647818
390233	647820
642946	647824
643118	647827
132817	647830
645188	647839
646193	647848
645656	647856
100271133	647860
389465	647863
647145	647864
728638	647867
63976	647868
6638	647869
255130	647875
643043	647878
644563	647879
55057	647881
391160	647889
285900	647896
642975	647900
643744	647902
643763	647903
644588	647907
643752	647908
645482	647912
392516	647913
728632	647915
642502	647916
643058	647918
643438	647922
645834	647933
646019	647934
340749	647949
402134	647951
283440	647957
643115	647959
646614	647962
401981	647964
643766	647966
643412	647969
643888	647970
644154	647976
646784	647980
646620	647984
643007	647992
643161	647993
391697	647997
344462	648005
100270950	648006
646058	648011
344653	648016
643167	648019
347363	648020
643136	648022
391698	648027
644962	648030
138971	648036
646892	648042
648044	105372280
730076	648045
260335	648051
644961	648063
391656	648068
137133	648071
391099	648076
441511	648079
644357	648080
646817	648081
646093	648086
440396	648091
646915	648092
642546	648093
644534	648097
643932	648103
644548	648107
646616	648108
643236	648109
645018	648114
643381	648117
642585	648118
392520	648119
645431	648120
643641	648125
642746	648134
390844	648135
644578	648136
266971	648140
148818	648141
339742	648151
643414	648156
643309	648160
643418	648165
646934	648168
388698	648187
646938	648189
645978	648190
389137	648191
391657	648192
646639	648193
283412	648197
441089	648198
645979	648199
100270983	648200
284393	648209
644037	648210
643615	648213
342419	648216
643353	648225
642559	648244
27158	648245
643992	648248
730029	648249
169792	648255
646113	648257
646956	648258
646227	648261
646382	648263
169792	648268
643529	648270
646113	648271
646457	648272
388796	648273
643376	648278
342705	648280
119358	648295
645957	648298
400156	648316
643454	648320
401206	648322
60682	648324
728658	648326
643338	648327
643471	648328
644100	648335
642869	648339
390617	648341
644759	648344
643494	648345
340274	648352
643507	648353
646985	648361
286157	648368
344471	648375
401136	648376
646316	648377
644146	648378
2636	648379
645930	648385
340460	648386
6818	648394
124199	648395
644601	648397
392843	648398
643554	648399
643536	648402
642357	648407
642475	648412
645345	648413
645857	648414
643067	648421
643432	648432
100271602	648433
646719	648440
646627	648444
646723	648448
9771	648450
403271	648458
441632	648462
644150	648464
129522	648466
441161	648473
645969	648475
643646	648483
643896	648484
440067	648487
642381	648489
647001	648495
644168	648501
643677	648502
440917	648503
647002	648508
402116	648509
91966	648512
728244	648519
646508	648520
57553	648521
83481	648526
647012	648539
642474	648540
643637	648544
100874151	648554
441261	648559
645900	648560
646575	648566
1197	648567
1197	648573
728344	648579
646787	648580
5144	648582
645922	648586
643723	648587
643855	648588
644013	648589
644333	648592
643863	648610
646970	648613
643709	648614
643680	648625
127086	648627
100270897	648632
643779	648633
646362	648634
724067	648637
157708	648643
159007	648644
343052	648647
55531	648653
146053	648659
645965	648660
646566	648663
646087	648666
644896	648669
729654	648671
340393	648673
643949	648678
643831	648688
100288038	648690
646249	648694
642954	648695
643172	648697
643168	648703
100288690	648708
378805	648716
643981	648717
646837	648722
442153	648727
146167	648732
641790	648737
643003	648739
390561	648752
643627	648755
347454	648756
644522	648760
643446	648763
92755	648765
390561	648766
391828	648767
646588	648769
642337	648772
645960	648777
643310	648779
642741	648789
644109	648794
644059	648800
390250	648807
644265	648810
388849	648811
644659	648812
642677	648819
646324	648823
342426	648828
643371	648833
283710	648835
730196	648837
647298	648845
166752	648847
391803	648848
646873	648850
6978	648852
390415	648853
644936	648857
644997	648861
643336	648863
389662	648864
644129	648866
442308	648871
120364	648889
401957	648893
442156	648895
440792	648902
642958	648908
644754	648909
643562	648910
646576	648915
389970	648920
402429	648928
644202	648929
643996	648942
644103	648945
643486	648946
400347	648948
643875	648950
644076	648951
164118	648953
402160	648959
643014	648960
401399	648962
643421	648964
645676	648965
644277	648968
644442	648969
402160	648970
645682	648973
342732	648977
5544	648979
644214	648992
646603	648996
644220	649003
344593	649007
643563	649008
644338	649011
342184	649014
646643	649015
645348	649017
647086	649022
92270	649025
643441	649030
644029	649032
144203	649035
643664	649039
643865	649045
220717	649049
647317	649053
342931	649055
392787	649056
399950	649058
400036	649059
646548	649061
645426	649064
644233	649066
644310	649068
643605	649069
644256	649072
643617	649076
643751	649077
642818	649079
642956	649084
100271278	649087
26307	649089
643898	649090
642864	649108
644873	649114
127602	649117
644871	649118
643205	649119
644873	649121
644051	649122
127602	649123
284441	649125
391349	649126
100132488	649134
644604	649150
644662	649151
144383	649154
644335	649155
643634	649156
101927174	649158
649159	-
441722	649163
645181	649175
391106	649176
390572	649178
643314	649183
649201	-
359766	649203
646709	649204
644388	649209
26134	649215
644482	649221
644020	649222
652991	649224
133629	649228
643851	649229
643858	649233
646268	649243
389626	649246
644511	649250
646270	649256
646532	649258
644566	649261
202319	649266
9520	649270
644573	649271
642721	649273
644186	649274
389141	649275
126767	649285
643904	649287
390999	649289
646745	649291
645899	649295
133569	649303
642366	649311
643906	649312
643916	649321
643773	649323
644672	649326
390251	649332
56001	649336
100996465	649337
645414	649338
646762	649343
149501	649344
391004	649345
645323	649350
643971	649363
400682	649367
392197	649368
728927	649374
139748	649375
201501	649379
644627	649390
100422391	649392
644016	649399
442723	649400
7190	649401
644076	649404
646505	649407
643034	649408
646377	649411
645084	649412
643668	649419
643513	649430
